method,input_tier,rollout_id,root_family_id,time,capture_order,h,r,e,cos,rho,evidence_valid,evidence_duration
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.5,12,-0.003906693619997292,"[-0.0005428027772196864, 0.08040371289547704, -0.13097203337736574]",,-0.30250363704634264,0.9879040561012896,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.55,13,-0.004949429847096454,"[-0.0005379000075554363, 0.1604292465782648, -0.1320147696044649]",,-0.02447958390412116,0.987528440687724,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.6,15,-0.005610766405709233,"[-0.0005500101629483667, 0.2404388111828055, -0.13267610616307768]",,-0.014458601457933987,0.9919513304490658,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.05,0,0.0,"[0.0, 0.25, -0.21846349999999992]",,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.1,1,-0.007205303277266206,"[-6.176257215495529e-05, 0.2503430051753181, -0.22566880327726613]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.15,3,-0.005367704430499165,"[8.664361292820555e-06, 0.2501100099374459, -0.2238312044304991]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.2,4,-0.005007691486512034,"[5.797279681585277e-06, 0.18758754932083746, -0.2000133903788871]",,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.25,5,-0.005400008383898203,"[1.2041524608374932e-05, 0.12502744910451083, -0.17694790616864864]",,0.27245816309328336,0.9925574595271272,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.3,6,-0.0037729350612515367,"[6.0711642267896604e-05, 0.06403219839447721, -0.15186303173837723]",,0.3860776683831476,0.9555710815580362,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.35,8,-0.0029346602426315593,"[-0.00020095528162139553, 0.0019293900634185478, -0.1275669558121324]",,0.10583386732849315,0.9841934082347289,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.4,9,-0.0027466638642481556,"[-0.0001543547857973948, 0.0009354752953190347, -0.12859548152768285]",,0.6693647962645356,0.8160725033020919,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.45,11,-0.00260552741587039,"[-0.0001412414971678766, -2.8460861548947752e-05, -0.12967086717323884]",,0.7016558759604685,0.8387729145120851,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.5,12,-0.003906693619997292,"[-0.0005428027772196864, 0.08040371289547704, -0.13097203337736574]",,-0.30250363704634264,0.9879040561012896,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.55,13,-0.004949429847096454,"[-0.0005379000075554363, 0.1604292465782648, -0.1320147696044649]",,-0.02447958390412116,0.987528440687724,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.6,15,-0.005610766405709233,"[-0.0005500101629483667, 0.2404388111828055, -0.13267610616307768]",,-0.014458601457933987,0.9919513304490658,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.05,0,0.0,"[0.0, 0.25, -0.21846349999999992]",,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.1,1,-0.007205303277266206,"[-6.176257215495529e-05, 0.2503430051753181, -0.22566880327726613]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.15,3,-0.005367704430499165,"[8.664361292820555e-06, 0.2501100099374459, -0.2238312044304991]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.2,4,-0.005007691486512034,"[5.797279681585277e-06, 0.18758754932083746, -0.2000133903788871]",,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.25,5,-0.005400008383898203,"[1.2041524608374932e-05, 0.12502744910451083, -0.17694790616864864]",,0.27245816309328336,0.9925574595271272,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.3,6,-0.0037729350612515367,"[6.0711642267896604e-05, 0.06403219839447721, -0.15186303173837723]",,0.3860776683831476,0.9555710815580362,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.35,8,-0.0029346602426315593,"[-0.00020095528162139553, 0.0019293900634185478, -0.1275669558121324]",,0.10583386732849315,0.9841934082347289,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.4,9,-0.0027466638642481556,"[-0.0001543547857973948, 0.0009354752953190347, -0.12859548152768285]",,0.6693647962645356,0.8160725033020919,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.45,11,-0.00260552741587039,"[-0.0001412414971678766, -2.8460861548947752e-05, -0.12967086717323884]",,0.7016558759604685,0.8387729145120851,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.5,12,-0.003906693619997292,"[-0.0005428027772196864, 0.08040371289547704, -0.13097203337736574]",,-0.30250363704634264,0.9879040561012896,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.55,13,-0.004949429847096454,"[-0.0005379000075554363, 0.1604292465782648, -0.1320147696044649]",,-0.02447958390412116,0.987528440687724,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,L2RAR2_REPAIR_01_840001,0.6,15,-0.005610766405709233,"[-0.0005500101629483667, 0.2404388111828055, -0.13267610616307768]",,-0.014458601457933987,0.9919513304490658,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.05,0,,,,,,False,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.1,1,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.15,3,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.2,4,,,,0.6473372318207627,0.4795077044990235,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.25,5,,,,0.9386864734486233,0.47478095771361667,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.3,6,,,,-0.19448331818931303,0.7889220093447621,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.35,8,,,,0.8994361414299611,0.7972409794435301,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.4,9,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.45,11,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.5,12,,,,0.9685212617441901,0.21613489871996386,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.55,13,,,,0.9613000237512811,0.19976640898916712,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.6,14,,,,0.9940831411906484,0.07026498882938835,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.65,16,,,,0.9999471589959836,0.06734465427846345,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.7,17,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.75,18,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.8,20,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.85,21,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.9,22,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.95,24,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.0,25,,,,0.9999983099366011,0.0009709802337052639,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.05,26,,,,0.9996596442902786,0.01929134745464367,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.1,27,,,,0.9991829854058544,0.03529677891475133,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.15,28,,,,0.9983199577655484,0.06046177334365867,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.2,29,,,,0.9974698717209277,0.0385027413796474,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.25,30,,,,0.9999989339895223,0.03970356484737831,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.3,31,,,,0.999426237981721,0.03578454091181428,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.35,33,,,,0.995982846542923,0.047913770432801345,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.4,34,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.45,35,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.5,37,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.05,0,,,,,,False,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.1,1,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.15,3,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.2,4,,,,0.6473372318207627,0.4795077044990235,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.25,5,,,,0.9386864734486233,0.47478095771361667,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.3,6,,,,-0.19448331818931303,0.7889220093447621,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.35,8,,,,0.8994361414299611,0.7972409794435301,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.4,9,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.45,11,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.5,12,,,,0.9685212617441901,0.21613489871996386,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.55,13,,,,0.9613000237512811,0.19976640898916712,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.6,14,,,,0.9940831411906484,0.07026498882938835,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.65,16,,,,0.9999471589959836,0.06734465427846345,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.7,17,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.75,18,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.8,20,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.85,21,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.9,22,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.95,24,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.0,25,,,,0.9999983099366011,0.0009709802337052639,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.05,26,,,,0.9996596442902786,0.01929134745464367,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.1,27,,,,0.9991829854058544,0.03529677891475133,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.15,28,,,,0.9983199577655484,0.06046177334365867,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.2,29,,,,0.9974698717209277,0.0385027413796474,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.25,30,,,,0.9999989339895223,0.03970356484737831,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.3,31,,,,0.999426237981721,0.03578454091181428,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.35,33,,,,0.995982846542923,0.047913770432801345,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.4,34,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.45,35,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.5,37,,,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.05,0,0.0,"[0.0, 0.25, -0.21846349999999992]",,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.1,1,-0.007205303277266206,"[-6.176257215495529e-05, 0.2503430051753181, -0.22566880327726613]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.15,3,-0.005367704430499165,"[8.664361292820555e-06, 0.2501100099374459, -0.2238312044304991]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.2,4,-0.005007691486512034,"[5.797279681585277e-06, 0.18758754932083746, -0.2000133903788871]",,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.25,5,-0.005400008383898203,"[1.2041524608374932e-05, 0.12502744910451083, -0.17694790616864864]",,0.27245816309328336,0.9925574595271272,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.3,6,-0.0037729350612515367,"[6.0711642267896604e-05, 0.06403219839447721, -0.15186303173837723]",,0.3860776683831476,0.9555710815580362,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.35,8,-0.0029346602426315593,"[-0.00020095528162139553, 0.0019293900634185478, -0.1275669558121324]",,0.10583386732849315,0.9841934082347289,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.4,9,-0.002744544216865763,"[-0.0001968902443141296, 0.0019053364280729734, -0.1273768397863666]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.45,11,-0.0025739122473079634,"[-0.00019013802989353845, 0.0019092043635932504, -0.1272062078168088]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.5,12,0.044775276220640925,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",,0.9992805053597924,0.03288618946067584,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.55,13,0.09477527622064086,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.6,14,0.1447752762206409,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.65,16,0.19477527622064095,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.7,17,0.19477527622064095,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.75,18,0.19477527622064095,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.8,20,0.19477527622064095,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.85,21,0.19477527622064095,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.9,22,0.19477527622064095,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.95,24,0.19477527622064095,"[-2.297869249801021e-05, 0.00011988085015587902, -0.12985701934885996]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.0,25,0.1840044417204605,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,0.9999999907051954,0.00017396548187828485,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.05,26,0.1732333422742729,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.1,27,0.1624622428280852,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,0.9999999999999998,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.15,28,0.1516911433818976,"[-5.360553856902962e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476043851e-05,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.2,29,0.1409200439357099,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,0.9999999999999998,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.25,30,0.1301489444895223,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.3,31,0.11937784504333482,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,0.9999999999999998,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.35,33,0.10860674559714711,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,0.9999999999999998,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.4,34,0.10860674559714711,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.45,35,0.10860674559714711,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,1.5,37,0.10860674559714711,"[-5.360553856903483e-05, 0.00012829715979408018, -0.12985675440285283]",3.176331476044353e-05,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.05,0,0.0,"[0.0, 0.25, -0.21846349999999992]",,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.1,1,-0.007205303277266206,"[-6.176257215495529e-05, 0.2503430051753181, -0.22566880327726613]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.15,3,-0.005367704430499165,"[8.664361292820555e-06, 0.2501100099374459, -0.2238312044304991]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.2,4,-0.005007691486512034,"[5.797279681585277e-06, 0.18758754932083746, -0.2000133903788871]",,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.25,5,-0.005400008383898203,"[1.2041524608374932e-05, 0.12502744910451083, -0.17694790616864864]",,0.27245816309328336,0.9925574595271272,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.3,6,-0.0037729350612515367,"[6.0711642267896604e-05, 0.06403219839447721, -0.15186303173837723]",,0.3860776683831476,0.9555710815580362,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,L2RAR2_REPAIR_01_840001,0.35,8,-0.0029346602426315593,"[-0.00020095528162139553, 0.0019293900634185478, -0.1275669558121324]",,0.10583386732849315,0.9841934082347289,True,0.0
