geom_signature,group_size,distinct_graph_cost_count,distinct_graph_full_count,max_graph_potential_span,conditions,phases,active_objects,representative_state_hashes
"[0,1,""0.28223817350678293""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""72f235706ecd2fee24e71601a61e7abc6348a52f262860cd0c2df29f519c8e74"",""9e5d4864ee270499e1a1a5f3c59cebae90e331d22e2a71af3a15805c6410b9e8"",""c8419d788e367e389ab71c2c0fbcf39726db966b191b59af1b280158574c712a"",""e9f935f7c918b8678a8e70064c72bafa886224a867c568ee8afd2f9ae869081f""]"
"[0,1,""0.28249962634303549""]",5,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""09b485065992dabb2c7524558f9f72e4f3c15e093181619dc13f89dee5236344"",""200477d81815a04d91bbcd57839a77afa8842e4c1a0bc5d2122044ff4f3ce69c"",""305fe5c71274f331cb28e664d95cb2ae036a21906a080c9eb4a4bf0aaec75725"",""aef53a4447287e77e59d3d20e7e6060910fccd135829574ee55366cc852e38dd"",""e0e59bbacf6b1b3c1324e21156a9a4fbd5fc7420f24e7bd92685abe97068f7b7""]"
"[0,1,""0.28286087543016403""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""5cd3b16fdc4b996ba9ef6392a4b8d71e2eae8aeb595ff6b8f5008a12e2476f12"",""68e3f372e410d6459d0b37e4fde8e75a302c8e22c942ca2bbde8ad4d7b0c2015"",""c3ccf965055f81eaf876dfff2189e71781174d852975873ab754bf1aa32baa2e"",""e4e3051b7edc70e84d4093bf63d28e49832db79c3f40add9fb5c380554a3816a""]"
"[0,1,""0.28286087543016408""]",3,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""1493f77e1175115b339d7ea313ad037d2dba725ee0baf97ebec0f4e3c47afcd2"",""70ec54e6c2dd14f162b41ce22d30ad8a92497eb02f09df58aad45900740cfabd"",""ac208dc43005faab9550b43add7fa19e24169ff6381eee7d33f72481bbfa634c""]"
"[0,1,""0.28294240646559288""]",8,2,2,1.1102230246251565e-16,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""2dec88810a380b9ee2cba75d39df143f8dff5a24c65d3a4348801a1865a72afa"",""63fd05357be0fa288e2594891daae785c1062e7168ac00a953e71f7143675b23"",""6d8ac5bf707a63024083cf6ca356096c65cf0c7938a602275394a8ab7439881e"",""835f0a842bc2a90006e083d564c99d612f0e458f9fe868b8b4f64051105923d7"",""8e46ecbdf8d31f104632df85c0dcd9c8f27c74071de472662ca64fb369831045""]"
"[0,1,""0.28307768165632752""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""117e13564c44fd59feb2a7ff75751173888fc366da03c50538bb5c1f3efe87bc"",""93a2b40f8d4ea37c68700327eb48a8e5ac1c3637494c7d60b62347390b991aa7""]"
"[0,1,""0.28323364568516479""]",4,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""5575ec54f4d92738751522c9d98134d8fdb2093a70196bf01d884c8774f6b65e"",""7adea907bc81224f944a3958ae641f4ec375c97a6d8c3819553d896b3d9848fb"",""89f043e5ccbe25bd4d20d8d985df1906de04ac75b6a6a8c82a5c8fa670815392"",""a21dd2828e9cdc3ce9828b715f82f6a97cb3189f8775fe36c0fce6853faef8d2""]"
"[0,1,""0.28349982406544616""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""52e3216cdebb87c578c3b1b855df8cfb36db6dd19c84627a1a6fd85092780ae1"",""8394b43d7f275a48e20324fb9657cc9cc261257ab3dfa821eff1279df455a29f"",""908b000e33f6fa25e6ad377476cc690167213ad70d4de948c7129094dadd65dc"",""b7689c1edbb461ed5d5de14df2bd12611f8eb4feac5e6dfbca07b33623c8cc46""]"
"[0,1,""0.28352491994045992""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""50bcd2ffe90286a95928f2b2ec910e51cca62cae6b82fe69472e9ebf89417612"",""74e96b6ef95cfdf6a5ab030ad5ad3f0f49ac7b7b29760c1a5edeffd25b2dcf3a"",""bb1a936f01b6f431ac24983c2bcb77e73cb2bd0aa24397a672035de22cacdc57"",""cd05add2fd408c5dd7128424dbb977d523817aa859adbfbf4010f4ecd9f14714""]"
"[0,1,""0.2835484858537366""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""6c19e6dd4acdb066a1ebe004e2d631b440d0862b27f3dc725e092bffdaa093cd"",""7def199eaa3e9dc0a08008397af611aaf3b422c16d36a9efd75baeb9e0b96f06"",""8191c6acafae1814c74029b39859ee37407f1bd6eceab682222c8021f37930e8""]"
"[0,1,""0.28355752395604855""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""0065d9f964f4a9221e897c4871f576e67ff6eb94d7e1003c7cfe3270aa3cb658"",""08356a26aadff05a31673b9631e1e2d5a1d8270e6efbc73654a0761b49f47a12"",""367251a41f73ec2161bad38595492c9d9f3f873aad1ad70cfc1379835f7b5582"",""eb4e43a00d19b2e28a6200474947ef94c72b03fb9bf526308f8fc5e3263bad4e""]"
"[0,1,""0.28355752395604861""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""694f126928264434ddf95758944f85cdb642efb2d783b1b69a2a9a60b253f1e4"",""a9193ec8c2c4d3425706ba23efae4a786ef3bbe33bb076ecc907ea3b4ad774ea"",""aeec0e57f155d1fed82cd9903ccc73da3170c4139252f6ebc8b9c8da3bde87b7""]"
"[0,1,""0.28376341963239504""]",3,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""0a111534ee6bb5fc3a699754e0a106c28fc119b5e153be2254d924f33d6826fa"",""186eb331618197e29b1501b0bebdd3049e68d199e6d8934603513148bf043d29"",""ca76bd2e63008cde248b11704e7a451c9ded3dad3b6101e213173c8a3e21ce03""]"
"[0,1,""0.28430810812096408""]",4,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""186a7bd5ffc69009910af73aafd95cfb7f2ae6625c8085b2ad9e1ca51233dda9"",""463d784a788db1f776a681814fb2eee81dcd772422bd5bbcf9b8f62c2bc5f7f2"",""527281068d3c6b75d1eaec81713c64a3fd8b60f6131fb8b741091dad12e30d85"",""b6432ed8e31d538e998aa65d93de4d86e931a149b434ea655ee1e5834c77cfd7""]"
"[0,1,""0.28443477603469036""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""45deb9c33d5268436fd0c4f70ef160f9e094f995761e61b3d86279ca2bcc46c7"",""611b431245dca0f8550fddb4289fa32472b2ab4da43dbd8a423113099a763826"",""63d574b981ddbac10ccdc25fe36bef2fd2c009c5bcf6483bf9b4b87b917f4371""]"
"[0,1,""0.28463207676284796""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""5f40385275e28a8ebfeeb648a1b72ceb2715a727f18ad9abcd0f0b2afabda019"",""6a6ddf1752cdc17d95603a9f24b4e4276a3ea12cfc9f3f3e4d5ce61d2763275c"",""9883d329461d787f351b39c2c6c94d5ed993709b4c9d41d27a377b8ad7098e55""]"
"[0,1,""0.28463207676284802""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""107226713aefb1e5d36463738522739bfe4922e9e17d23e911351d33edd94320"",""5c052c0d6f3c078266d409702c624217cea7b1a760af511b95b5d57aa352aa41"",""85de90cedb423adc7e071eb68b35c55c6d51e3c3c7044d1ba2cbd9e498e377a9""]"
"[0,1,""0.28473621428595564""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""424a51d8525bf62b10c2a5b24cd8410cb1d1b07183baab57f7831203f9a28d87"",""f856b1756f70621f15ecf2c6cafb0fc7bad25489bb7373ef322d0b2ddcc44765""]"
"[0,1,""0.2848514259379088""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""15a4311540caba1c971f14fd721f307eb2b8a9838d35b97484a3f67993e04ef2"",""460e83a81f0fc0471cdfcac2402971c65384ff41642875f0c38bdf9345574370"",""8a2e946afef5ddc99197b63101bbaa650e374617df3c6b131d92750f98f78afa""]"
"[0,1,""0.2849703841841319""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""5f39382ceaf6150b722b1894300cea3d49dcd65d5779c35c372cc378a6f8dcc7"",""f32ae9b56dda78812f16aa67f8a4d9a7f223fe50a82f4ff88fdf9e7cc1ca0334"",""fa70cc6b3679f8e47f2658c2ce17479469b5700213c03e3f0e7449ef736913d2""]"
"[0,1,""0.28554717562781717""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""19a22c1645971728f39e0ad570cd422fc8ae2aab31283bb078755af5adb43aba"",""3cc69cad19b0692fb759280ac6563e72d4bac500e061e897ac38729248353457"",""64561dc5885a7ac7c53bfc3b0d853af88a2e78eaf0f1435b351f0570009cbc91"",""d1e46fa357c200d80a734b21d3c94fa4873420aa5b4239529afead971a914ee4""]"
"[0,1,""0.28601939560730349""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""5db0691e9e2e81b7f645f1189d81c835c7b38545a51cf2a9005177239b5eaa26"",""657141f36cdde0e7e5e417b94b48ac8a765f00173cd882e31f49139971e05e04"",""8074631365251e1daea4960ea5dc9705209be2e40c2c5f469f8527e65061e36e"",""dbab6f991b8cc2af1c0c80d26c43f6ccdb8b0204c36f67562a0d3133a4a7c22e""]"
"[0,1,""0.28604952154375901""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""3908bf45f1217d452da8f7506e8d98d6bfbf02af6cf686b8378156f726139448"",""3bf1234c863f0f40952c705991245ed6930a62574d1bcf1731a0a006a9bd2a08"",""6370b2144b8688dbc216382a5b32eb69d871d8c8475b62a7c638a05f47b60dd0""]"
"[0,1,""0.28614813039861864""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""037da9caab9cc710e87afcc4688a62e01bd868aaf370ad7e06fad8dd6fdcdd99"",""a3b7ef50df5c6ffc0d8c26ed37ef8f5601f8adbfd93999bab3b61eca75b6bf0a"",""afe9c966777f8351fb33d02ba549ac82d088a98cd5a417081e042d9f68073bdc""]"
"[0,1,""0.28653916078532454""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""1f4e550b18dcb3118dc2ab3ac4429ec8797e1fd73bfa8bb30e434db8715f221a"",""8f6d46255a154c426acfb4508fc34d0fe4633d2339bcc2d5e5357039c4cf2b93"",""e0bc4a580263ba39d054734e225bcb7af1fcf604fb45139609386788a2223954""]"
"[0,1,""0.28671087661256051""]",6,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""134ca6cb29f6a86f3fba622d9d94bf4caaf9de0abbb850ecf7b9288680f6b487"",""158d679be5d6db071e73c125dbe510df08d30126460dda891c9cd3e6118a9e56"",""305a07b0ce6ff81f2cd6816b9b38b6494ff9d9b5a600da28e2c46da3c492fe98"",""7974ba49c47cf0e0df6c43555bc79c2cab1afabc4f10ed87e15b3aa77677a5b8"",""c71e2ae1d79d7da449c64d43c91a67a940d039e504040762c8ee7f4a8ed64ceb""]"
"[0,1,""0.28694919245958117""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""8a1e34b9e3ccb41436e015ae1bfde042e012b8b80912ed97f842211cf2c4be66"",""c7942d0a6dd6e354d6de48e9255d81bc2a396bdb6330285655567e2f1f04873e"",""f6605b2955c989ad779466a9491f7f7a7f9e523ebd582b03542319960c3f4ea6""]"
"[0,1,""0.28714685970232767""]",4,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""849cc696327166b29741e561274cf5414110e8e16e8f13861a295c64054f75c0"",""ad2db43bee242e1cd0d49f0e46a7db514d85e053c6bbfde8a0745f9f506861c6"",""b64c9ed958ebb938a916d9b2f994bd4ead9fcf45bc05de946613544281cb8da7"",""e2336e8de68fa2f17988ab49b34770ada86a472416f542498963beecc2e3731a""]"
"[0,1,""0.28714874337235696""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""42a1823a458462ee50abccd46347945e96ff1da6a10b585581b3b5c540bca658"",""c07ce492844d41f11524b01b205c3ca7a7a670d1a43255cb68530ea93c6a85e7"",""dccd949adbb106eae512b24c45baa51bd85614ffee6553430635f52c12d5df2b"",""fc591e106ec01a8a8f88b30c6268971d2d0bbe241b3f13bfd3e29de7730d5aa4""]"
"[0,1,""0.28717398624930257""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""45d7e0d5927a46ec3bdd09eedf73edad3b2172cefebc3a83a4d8b1d0107c9e6b"",""9f933c8a6e649a0f85d7be77fc5046f20f503c2ff7b01c1addb52f37d22629e9"",""b0cf1ed289dd21181322d0e294bf7cf22b40e44eb268d7e27ed390542c17551e"",""bcbf3e07ff84254c316e067019f0ea60507f5aeb2b7d6589dcde10f12609b84f""]"
"[0,1,""0.28735642402505368""]",8,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""009fec50546c69866995417787d9b02ace376ea532173f379c9f928b621ea407"",""128eb372b4f62576c0099af92a9f5b804219b7333df3820d9221d8dd4a56a1b5"",""12b53cbc4b54980ba43a82d08df36c354e1332d5e74e67272fb1c7ec6c2fc7db"",""308037f79715ec84a60ef14352a8139f407372252dedb525816fbfc9ac5f76a2"",""741cb73376b86455ef18830708a7c06c968121f7a06eb36ffe137129427fda21""]"
"[0,1,""0.28736060276054176""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""7b8561e102f9ea1a7f38cffc48e95d67e0467c82db3ab25d61e228535a1cbea7"",""7e102bf498144d8c6249e7e1b3b4bd30c886ce119bed8597381d9f0423e6b986"",""b599c364fdcf1a78e30021f70977a1da5242ea9eae7f53c9fa2ee38219cc1306""]"
"[0,1,""0.28736120923818298""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""870d46e1f95049456b4a1301c1042805233cab4677df63d842fbe67b834fb0e7"",""88fa7daf42299c4533731fb4caad0257d0515de04320e888ba90cfc4c8871e63"",""95e7b5dbf1da66d752d931099667cb172301bd31484678f93710d3859f57517a"",""9ca63c4492830831d28524626dae03a2f0c67a59b5811784938004ff2778d3bd""]"
"[0,1,""0.28740044438352641""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""1408f7eb4877d01cc9214862fd73da500e6a2a91f2cc070d2336da7e9f0c16b9"",""d0501603fa9a2cf9cc138e7d41e74364dc26c4fa80b0271e1e788f5275825589""]"
"[0,1,""0.28758125948228053""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""04e2d6af486595466a5d89736085631317b21966945bbaf7966fef7aaf6ef03c"",""2154b22315a33bfce78dd14266a08f17c00750573a88abb57684c378f9d797b0"",""bb6d657be6b63bdc8f0dfb215dd834f6b4403fa98ca11a7c9e2cc2baa66b7ce1""]"
"[0,1,""0.2877975678317215""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""5431bb2637d723f251fcc97acc31cfcee38e982f3c07fbad8efbd81cf5454c5b"",""84ff509ba294c9ffa1f828a136b52483fc06478ceb2ee241efad9cd7e1f36805"",""d1021ed4aea56da91309537fd09e1536082469a9d775c15c79309e723576e515"",""e87e2bb62b2b6001504deb135ed331139082c0a3e84d056997017ffed186a77d""]"
"[0,1,""0.28779756783172161""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""bf108ddd8e08477984535b533478667e547139efa0a67a5cab1a5a514d9bb088"",""c539ec187cb59ac8a5ce220fed96d836417f24235e2583633b97ba816ba19254"",""c6ea0ef293ab1c14e86cac98319e85649bc763d840440133168788a2092e0eed"",""eb0aea4b70d0f085511246aef85139dfbf032406bd3f74f2618457b80d34b7f9""]"
"[0,1,""0.28821780040442013""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""7003a24373b1e66d4449d579cb7ba457033723bd2a138ea73dfd9d58bd0e6a86"",""a92c29ed717ac59922b22cd03596d889d7c7394f281444a3af286c5305ac67bd"",""fb9e925c9d46eb56c57d82537831e96ffc809c698dd0e66ed940fab7622c68ff""]"
"[0,1,""0.28860125459490471""]",4,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""3757dc10752ae83c235882d1a40d49c8d64b96d1f8a22ef11c7ab90ba9023731"",""3f7709057765d1d8edc829ee54e146bcb4fae82504bd771adb20298cbd08cc38"",""4dce68d0e0552bdbffbb69ffbc74e600547929e6203616bbdee87644e8034170"",""b4e2c861a22974ed23b6c61e278aa105d4ef9be012ec1149f5a33c20641e8587""]"
"[0,1,""0.28874907387198828""]",9,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""231e0fa1196dff75d00e49f1ca9ccccf04b98019b6077f37d9884769179b9857"",""2b7f49dc4e11279a0fced64acc044d02812ee1e28aeb6aa0d51d24c790ad8d17"",""605bebbddf51f50d94b4b770cbb0827aa096750926b74950cae627fc7ef0e98a"",""75093aad57e3e7d0be4418fe3ae9cd2a68d421ca187436f043dd083fcdc6cd79"",""7d56619de54142d592af4dda3f645a8ba110ebb97f311b95cac96a3765432d20""]"
"[0,1,""0.28889831859886816""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""17b8c47583cf74ddf9ff449c8d4ce4b06043e4d2f9c50095f91370f41bd9d4c2"",""203e22afffb090b47c64dc73acd272b1f255c5ab418d6bbc2a1c4d1e5584656e"",""3756640fce5b74f2d5e92338961616bfd466c2faa1527d3eb62cb9b295fbaea3""]"
"[0,1,""0.28906770745561561""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""15970835513771efcf815bf631b9d993760dff9b39d8da99f526f24dc98dae03"",""18689860cf5ac6c34cbc51bf17f398139495fb18349af376dcab7754195bb587"",""370cceb9d592fa184bd750859662607645ad1cf2329ed2442a27a3acbfe00fd3"",""9832a1c3153bb4b4844c41c7303f8690e2c6dd69d8e0f67a47cbb5764f654e93""]"
"[0,1,""0.28910160363824866""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""19768749af028d591b6906d7c9771acba5ec54a976116660f66671f7ccba9378"",""897d92e2f4b2603a155d53d1c34caf9d8a38433b8209c7f0003baf2e01d999a3"",""8dfb72f117ba47a886d3d61975242c850b82fbdeea8cf9eaee039233f4aefba1""]"
"[0,1,""0.28986613806176031""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""11a1151b8323d12505ec526ea372c1ff21c8c28116a05a7e2431acf6be1e2c23"",""3ba60bc46dd1e373707f1b935ac92f6786954296509a791b47b541504f52a5fb"",""9b9e5151c85b9114ae7b6c285ae2fe20ced6c149748b0c7de5cee2c3840d854f""]"
"[0,1,""0.28988152531866429""]",5,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""140f31f3e4338004ba5faa9efb551fec40fce1613bdf943e7a275fe449dfef17"",""6db99e7277f1eefbe6d0d191b8942a1467bf2143107e9c07adcf6ad812b73e26"",""c167b5ebc2f841eb3069cfa8a50ad0c23d05bea3a3634a259ab032d208e4a7f8"",""d142f01971f91df9b29f97a7a97a279fd3e4f3bc60516539c16b164e1b85c67e"",""ef79387a178417da56123ae4db642f7b981f4f3075a62c9f2881f3948557c42d""]"
"[0,1,""0.28994706066071074""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""496bda853acd7b6541ed0960a4c7696492e3d821742e8ab0cc254e4c2790065e"",""5b930351840952fa0070dab0dae962370c359fc83afac81f7deb84723b9db95f""]"
"[0,1,""0.28999427028338332""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""0fc0160c5975ff461a3f5cad69fb056b64faf84719971aa975037bd7910c6e8a"",""36ccba51b2c9436dd62f83a10fc7b0064500bf5b6230e205a8609d927a4ed712"",""69c62afe9b6cf8df27d3e5e1a176d5d1cba67c717cf28a301706dd3ec07ad814"",""d69272a32faa73b47dbfa9f79ca15d75c5e009ea802543337f89a85d9cfafe84""]"
"[0,1,""0.29021388343078769""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""1399a70429abc7511b58bbc2f28b50ce572f68383b0a80bb5da22357a4f9d733"",""1eece99df3ab40f0c0289368bcd1842f13a052e2c831d9a7786387336f97adb8"",""89623dcecb3a47ed974db69c5784668a20488dc5650e09ee14262e682996dfca"",""eae2b65a0287ac23a6aecf92deeff5432808321984ffd9e6b22b195fdcac20a1""]"
"[0,1,""0.29021388343078774""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""2ab5f739945222dfadf419c47fe01f50409942cadb409e1495bcefd863168ac1"",""494fd5c20c47cbb3e3301d46a89ce8d0600f362cbf023b38cdaa016bd06c37f9"",""515ad187be0ffe3358d393ea4609b047f7294b1484c71b108ff1c9db5a4e005e"",""eaaf7fb92a7557423af9233b15b16129e3e416eeb19c7bf903c45b7607ac37db""]"
"[0,1,""0.29041695834898895""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""050f019e56d8da60b94237823636a3e8633726ee40c66f08b3a4295be0216994"",""1a7764709919cbd9d819728a5230e52267ad52ce667eb34c8579ff3c5b48193d"",""3ba5d04cf96aa7b698af5371efed2e917d700673cb220a9824e4dcb100f8476a"",""fee7975a7a7cc5cc3cf13aa0caac09ef821bfa8c4f0d7ff28edff20f0d4fd4bb""]"
"[0,1,""0.29078353759226028""]",4,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""0ab7eee3d0800b0e3aba9b030b97cd26a1b9c4d0225cef434f16cfb925d6074a"",""155855c762d5f606670d5e62c774f52c75538cfdbbe439d109fd1b6389e89e56"",""d97910b6c995e799a80504d39d6535fd3aae5e17aa9eae52a1baacf91b779e11"",""ec622858cb134653cbdb1f11b9b4e00f4b11fa3ffd388fa48f461afb0b727e54""]"
"[0,1,""0.29099370661340779""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""15b24402ced8170abb374f3709fe368b53997b371a0fb735be51ec4e70eafda5"",""772c4c29fdc75cdd612aa321b4d401453e4bf848e2f2df5b8c4cdaa612b99380""]"
"[0,1,""0.29106368571453245""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""3d09ee90d981c6164de9712ced52d54417169e7b2dd4cefeafeb72ecb6d5705e"",""bbc17e6606d928b1bd89451ee211df62167d6881bacb95a25f2c43877ae74383"",""c333f7e0295dd456b0bf6cac312a150ae3a192defc05112dde8bc93ca020f44a"",""d926e64d7cbc200ca486c40257190a1ab0985b0b0709034a18a2ca5389a9983f""]"
"[0,1,""0.29107455766902096""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""1c0c79ba5777c24b86a82ced7973d6f830b84f8b99d4c3140a22fce79c55f8dd"",""85df679e43567acfe572f0c909b0bc37249cb6979ca675dfd39ba64c7ae3b3de"",""c07023c65534f1e5ffd328a1c2f8e783613ad8caa76a84b54ca2e6bf80fbdd75"",""d4cace899e53639a2b2bc32e997af47f71841a87d8277b4f2411da515ccfb08b""]"
"[0,1,""0.29123006752427771""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""22b1a78ef6d3e2c6af34c1b050b107a8f25f5c94928a2c730210ac9d2ada9cc1"",""376ed8f25331ed8fe38da87f60f5a1f2684fb17821278e60fa52ceb46aa4a886"",""68875d5c7addaccc92e827a6167e9c1cf7588ebab59604ff46c5924fabefc8ec"",""6aead2eb037a2bbca8f269b54dd12ca331c648f2aa99048989fccfc6856c69c2""]"
"[0,1,""0.29144057501946485""]",4,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""46ade0eaf1fb4d6a9370184c0449ed78e0eadab9914da3af109411f5c5a88fb1"",""c90130900279042ee05f84ee9cd404e95b6dc6261d8390865e37492ed68d9c78"",""e8d927359b993429650dd67064114fef760fb5b6aa6162095c26cf2a4eb34493"",""e8e7fb8a7d3c190f7745854f23ba3eb2f7d8a0960a1a7a599381701fcbe7eb0a""]"
"[0,1,""0.29169867516924919""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""8fe5e0342034d4895adddd57f248a384c4cb3fc86e09d1e7d8a91a4bdd54ef7a"",""9bed6e98c30cd877b0bbab89dfd4b3082e5da6bfde1d80bab35cb1ab7fce5ad4"",""f1cfb3a6eb2c7bfd844c0b6f247fe3b26903aea7975e314a509d039e3f4bb4ff""]"
"[0,1,""0.29182837220434521""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""20a5ec5493887041eabf12b70700dc26c995a487a6286de9335f8503de2a58af"",""7b715df7e051e86d62da2ce7c0515433b7c3d01830c33733fccee6cbe273b35e"",""845d1dc436e829c880dbe75bfecbe8347e6fdef6a785730c75cabf21c73adfe1""]"
"[0,1,""0.29186096182820376""]",4,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""0caa7427df01ee6dfe5346b41f049ceb11d534362ab744c88f1c35c3de6eab69"",""19fdcee66779abd9568ac480586a992998919c07d3c5e3dd0a32dc9f1765fd80"",""b3a5c600a033958a80cc37a0d0bd3e914b75d4927b2c16ade6ecdf028f3f98d8"",""df5913d134c72cb17f67dbd2ea4c94842498a0096dbd0ad654545c2325d6b035""]"
