episode_id,method,signed_return,positive_weight_sum,n,nonzero_pos
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.5292876176525212,3.88216977077351,289,66
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.0,289,13
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.0,289,13
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,4.154929413907044,289,64
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED,0.0,3.0,289,3
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,V6_CAP_COST_ONLY,0.6666666666666667,3.0,289,13
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,V6_CAP_WITHIN_PHI_ABLATION,0.9542078527138921,3.2940575061601858,289,65
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,V6_CAP_POTENTIAL,0.6666666666666666,3.4960839594065987,289,65
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,1.0,289,1
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,UNORDERED_VALID_COUNT,1.0,1.0,289,1
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,4.0,289,4
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.824147237136107,4.541161775259512,289,66
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.824147237136107,4.541161775259512,289,66
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.3333333333333335,289,13
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.3333333333333335,289,13
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666666,5.171253749119064,289,64
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED,0.0,3.0,289,3
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,V6_CAP_COST_ONLY,0.6666666666666667,3.3333333333333335,289,13
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,V6_CAP_WITHIN_PHI_ABLATION,1.0524950991979023,3.7359445103464366,289,65
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,V6_CAP_POTENTIAL,0.6666666666666666,3.9062442183367834,289,65
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,3.0,3.0,289,3
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,UNORDERED_VALID_COUNT,1.0,3.0,289,3
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,6.0,289,6
P1V5_F03_920003__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.8926081470364963,3.0788236334908183,255,52
P1V5_F03_920003__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.8926081470364963,3.0788236334908183,255,52
P1V5_F03_920003__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333334,2.5,255,12
P1V5_F03_920003__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333334,2.5,255,12
P1V5_F03_920003__R6_three_closed_cycles_then_stop,OLD_GLOBAL_PHI_DIAGNOSTIC,0.5270193501804912,3.351583276624352,255,50
P1V5_F03_920003__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED,0.0,3.0,255,3
P1V5_F03_920003__R6_three_closed_cycles_then_stop,V6_CAP_COST_ONLY,0.3333333333333335,2.5,255,12
P1V5_F03_920003__R6_three_closed_cycles_then_stop,V6_CAP_WITHIN_PHI_ABLATION,0.5197584132915185,2.692941400071146,255,51
P1V5_F03_920003__R6_three_closed_cycles_then_stop,V6_CAP_POTENTIAL,0.39789460484154787,2.8949678533175582,255,51
P1V5_F03_920003__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,255,0
P1V5_F03_920003__R6_three_closed_cycles_then_stop,UNORDERED_VALID_COUNT,0.0,0.0,255,0
P1V5_F03_920003__R6_three_closed_cycles_then_stop,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.0,3.0,255,3
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,0.027685954800648505,0.5276859548006485,57,13
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,0.027685954800648505,0.5276859548006485,57,13
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,OLD_GLOBAL_PHI_DIAGNOSTIC,-0.16666666666666674,0.5276859548006485,57,13
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED,-1.0,0.0,57,0
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,V6_CAP_COST_ONLY,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,V6_CAP_WITHIN_PHI_ABLATION,-0.10188319202082502,0.398116807979175,57,12
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,V6_CAP_POTENTIAL,-0.1666666666666668,0.398116807979175,57,12
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,57,0
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,UNORDERED_VALID_COUNT,0.0,0.0,57,0
P1V5_F03_920003__R7_loss_recovery_started_not_completed_terminal,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,-1.0,0.0,57,0
P1V5_F03_920003__R8_commanded_release,FULL_FROZEN,0.16666666666666663,0.16666666666666663,41,1
P1V5_F03_920003__R8_commanded_release,GRAPH_COST_PHI,0.16666666666666663,0.16666666666666663,41,1
P1V5_F03_920003__R8_commanded_release,GRAPH_COST_DEBT,0.16666666666666663,0.16666666666666663,41,1
P1V5_F03_920003__R8_commanded_release,GRAPH_COST_ONLY,0.16666666666666663,0.16666666666666663,41,1
P1V5_F03_920003__R8_commanded_release,OLD_GLOBAL_PHI_DIAGNOSTIC,0.16666666666666663,0.16666666666666663,41,1
P1V5_F03_920003__R8_commanded_release,PAIRED_EVENT_BALANCED,0.0,0.0,41,0
P1V5_F03_920003__R8_commanded_release,V6_CAP_COST_ONLY,0.0,0.16666666666666663,41,1
P1V5_F03_920003__R8_commanded_release,V6_CAP_WITHIN_PHI_ABLATION,0.0,0.16666666666666663,41,1
P1V5_F03_920003__R8_commanded_release,V6_CAP_POTENTIAL,0.0,0.16666666666666663,41,1
P1V5_F03_920003__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,41,0
P1V5_F03_920003__R8_commanded_release,UNORDERED_VALID_COUNT,0.0,0.0,41,0
P1V5_F03_920003__R8_commanded_release,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.0,0.0,41,0
P1V5_F04_920004__D1_A_then_B_clean_success,FULL_FROZEN,0.75,0.75,131,2
P1V5_F04_920004__D1_A_then_B_clean_success,GRAPH_COST_PHI,0.75,0.75,131,2
P1V5_F04_920004__D1_A_then_B_clean_success,GRAPH_COST_DEBT,0.75,0.75,131,2
P1V5_F04_920004__D1_A_then_B_clean_success,GRAPH_COST_ONLY,0.75,0.75,131,2
P1V5_F04_920004__D1_A_then_B_clean_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,0.75,131,2
P1V5_F04_920004__D1_A_then_B_clean_success,PAIRED_EVENT_BALANCED,0.0,0.0,131,0
P1V5_F04_920004__D1_A_then_B_clean_success,V6_CAP_COST_ONLY,0.75,1.0833333333333333,131,6
P1V5_F04_920004__D1_A_then_B_clean_success,V6_CAP_WITHIN_PHI_ABLATION,0.7763945935310246,1.1097279268643578,131,22
P1V5_F04_920004__D1_A_then_B_clean_success,V6_CAP_POTENTIAL,0.75,1.248385321187869,131,22
P1V5_F04_920004__D1_A_then_B_clean_success,LINEAR_A_FIRST_R1,1.0,1.0,131,2
P1V5_F04_920004__D1_A_then_B_clean_success,LINEAR_B_FIRST_R1,1.0,1.0,131,1
P1V5_F04_920004__D1_A_then_B_clean_success,UNORDERED_R1,1.0,1.0,131,2
P1V5_F04_920004__D1_A_then_B_clean_success,SPARSE_TERMINAL,1.0,1.0,131,1
P1V5_F04_920004__D1_A_then_B_clean_success,UNORDERED_VALID_COUNT,1.0,1.0,131,2
P1V5_F04_920004__D1_A_then_B_clean_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.0,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,0.75,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED,0.0,0.0,131,0
P1V5_F04_920004__D2_B_then_A_clean_success,V6_CAP_COST_ONLY,0.75,1.0833333333333333,131,6
P1V5_F04_920004__D2_B_then_A_clean_success,V6_CAP_WITHIN_PHI_ABLATION,0.7763948949123363,1.1097282282456695,131,22
P1V5_F04_920004__D2_B_then_A_clean_success,V6_CAP_POTENTIAL,0.75,1.2483853027509866,131,22
P1V5_F04_920004__D2_B_then_A_clean_success,LINEAR_A_FIRST_R1,1.0,1.0,131,1
P1V5_F04_920004__D2_B_then_A_clean_success,LINEAR_B_FIRST_R1,1.0,1.0,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,UNORDERED_R1,1.0,1.0,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,SPARSE_TERMINAL,1.0,1.0,131,1
P1V5_F04_920004__D2_B_then_A_clean_success,UNORDERED_VALID_COUNT,1.0,1.0,131,2
P1V5_F04_920004__D2_B_then_A_clean_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.0,131,2
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,FULL_FROZEN,0.75,1.0,171,3
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_PHI,0.75,1.0,171,3
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,1.0,171,3
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,1.0,171,3
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,1.0,171,3
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,PAIRED_EVENT_BALANCED,0.0,1.0,171,1
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,V6_CAP_COST_ONLY,0.75,1.3333333333333333,171,8
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,V6_CAP_WITHIN_PHI_ABLATION,0.7759839416755165,1.3593172750088498,171,25
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,V6_CAP_POTENTIAL,0.75,1.572198727195921,171,25
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,LINEAR_A_FIRST_R1,1.0,1.0,171,2
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,LINEAR_B_FIRST_R1,1.0,1.0,171,1
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,UNORDERED_R1,1.0,1.0,171,2
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171,1
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,UNORDERED_VALID_COUNT,1.0,1.0,171,2
P1V5_F04_920004__D3_A_done_B_loss_recovery_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.5,171,3
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,FULL_FROZEN,0.75,1.0,171,3
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_PHI,0.75,1.0,171,3
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,1.0,171,3
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,1.0,171,3
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,1.0,171,3
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,PAIRED_EVENT_BALANCED,0.0,1.0,171,1
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,V6_CAP_COST_ONLY,0.75,1.3333333333333333,171,8
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,V6_CAP_WITHIN_PHI_ABLATION,0.7756391522626488,1.3589724855959822,171,25
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,V6_CAP_POTENTIAL,0.75,1.572219559069818,171,25
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,LINEAR_A_FIRST_R1,1.0,1.0,171,1
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,LINEAR_B_FIRST_R1,1.0,1.0,171,2
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,UNORDERED_R1,1.0,1.0,171,2
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171,1
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,UNORDERED_VALID_COUNT,1.0,1.0,171,2
P1V5_F04_920004__D4_B_done_A_loss_recovery_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.5,171,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,FULL_FROZEN,0.75,1.0,259,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,GRAPH_COST_PHI,0.75,1.0,259,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,GRAPH_COST_DEBT,0.75,1.0,259,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,GRAPH_COST_ONLY,0.75,1.0,259,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,1.0,259,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,PAIRED_EVENT_BALANCED,0.0,0.0,259,0
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,V6_CAP_COST_ONLY,0.75,1.6666666666666665,259,10
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,V6_CAP_WITHIN_PHI_ABLATION,0.7705084526923093,1.6982034335988239,259,34
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,V6_CAP_POTENTIAL,0.75,1.9767398725978857,259,34
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,LINEAR_A_FIRST_R1,1.0,1.3333333333333335,259,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST_R1,1.0,1.0,259,1
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,UNORDERED_R1,1.0,1.3333333333333335,259,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,259,1
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,UNORDERED_VALID_COUNT,1.0,1.5,259,3
P1V5_F04_920004__D5_completed_subgoal_invalidated_restored,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.5,259,3
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.5,139,2
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.5,139,2
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.5,139,2
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.5,139,2
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,OLD_GLOBAL_PHI_DIAGNOSTIC,0.25,0.5,139,2
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED,0.0,0.0,139,0
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_COST_ONLY,0.3333333333333333,0.9166666666666665,139,5
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_WITHIN_PHI_ABLATION,0.34653225878968047,0.9298655921230137,139,21
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_POTENTIAL,0.3333333333333333,1.0825258942927505,139,21
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST_R1,0.3333333333333333,0.6666666666666666,139,2
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST_R1,0.0,0.0,139,0
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_R1,0.3333333333333333,0.6666666666666666,139,2
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,139,0
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_VALID_COUNT,0.5,1.0,139,2
P1V5_F04_920004__D6_repeat_completed_subgoal_then_terminal_failure,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.5,1.0,139,2
P1V5_F04_920004__R1_clean_transport_success,FULL_FROZEN,1.137842661666666,1.3045093283333324,67,11
P1V5_F04_920004__R1_clean_transport_success,GRAPH_COST_PHI,1.137842661666666,1.3045093283333324,67,11
P1V5_F04_920004__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.8333333333333333,67,3
P1V5_F04_920004__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.8333333333333333,67,3
P1V5_F04_920004__R1_clean_transport_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666666,1.3045093283333324,67,11
P1V5_F04_920004__R1_clean_transport_success,PAIRED_EVENT_BALANCED,0.0,0.0,67,0
P1V5_F04_920004__R1_clean_transport_success,V6_CAP_COST_ONLY,0.6666666666666666,0.8333333333333333,67,3
P1V5_F04_920004__R1_clean_transport_success,V6_CAP_WITHIN_PHI_ABLATION,0.6930648529304863,0.8597315195971529,67,11
P1V5_F04_920004__R1_clean_transport_success,V6_CAP_POTENTIAL,0.6666666666666666,0.9983851014038623,67,11
P1V5_F04_920004__R1_clean_transport_success,SPARSE_TERMINAL,1.0,1.0,67,1
P1V5_F04_920004__R1_clean_transport_success,UNORDERED_VALID_COUNT,1.0,1.0,67,1
P1V5_F04_920004__R1_clean_transport_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.0,67,1
P1V5_F04_920004__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.9472347112366357,1.6139013779033025,117,24
P1V5_F04_920004__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.9472347112366357,1.6139013779033025,117,24
P1V5_F04_920004__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333335,117,5
P1V5_F04_920004__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F04_920004__R2_loss_at_40pct_recover_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,2.022412174513531,117,24
P1V5_F04_920004__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED,0.0,1.0,117,1
P1V5_F04_920004__R2_loss_at_40pct_recover_success,V6_CAP_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F04_920004__R2_loss_at_40pct_recover_success,V6_CAP_WITHIN_PHI_ABLATION,0.7601887257961358,1.4268553924628025,117,23
P1V5_F04_920004__R2_loss_at_40pct_recover_success,V6_CAP_POTENTIAL,0.6666666666666666,1.5630253985007965,117,23
P1V5_F04_920004__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117,1
P1V5_F04_920004__R2_loss_at_40pct_recover_success,UNORDERED_VALID_COUNT,1.0,1.0,117,1
P1V5_F04_920004__R2_loss_at_40pct_recover_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,2.0,117,2
P1V5_F04_920004__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.1128543592243216,1.7795210258909884,117,24
P1V5_F04_920004__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.1128543592243216,1.7795210258909884,117,24
P1V5_F04_920004__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333335,117,5
P1V5_F04_920004__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F04_920004__R3_loss_at_80pct_recover_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,2.218518512816348,117,24
P1V5_F04_920004__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED,0.0,1.0,117,1
P1V5_F04_920004__R3_loss_at_80pct_recover_success,V6_CAP_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F04_920004__R3_loss_at_80pct_recover_success,V6_CAP_WITHIN_PHI_ABLATION,0.8153957448867115,1.4820624115533783,117,23
P1V5_F04_920004__R3_loss_at_80pct_recover_success,V6_CAP_POTENTIAL,0.6666666666666666,1.6283947341684553,117,23
P1V5_F04_920004__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117,1
P1V5_F04_920004__R3_loss_at_80pct_recover_success,UNORDERED_VALID_COUNT,1.0,1.0,117,1
P1V5_F04_920004__R3_loss_at_80pct_recover_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,2.0,117,2
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.5735009902157002,3.9257193609658514,289,66
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.5735009902157002,3.9257193609658514,289,66
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.0,289,13
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.0,289,13
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,4.1411638822110515,289,64
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED,0.0,3.0,289,3
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,V6_CAP_COST_ONLY,0.6666666666666667,3.0,289,13
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,V6_CAP_WITHIN_PHI_ABLATION,0.9689459284557608,3.3085743278266335,289,65
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,V6_CAP_POTENTIAL,0.6666666666666665,3.491494744932501,289,65
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,1.0,289,1
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,UNORDERED_VALID_COUNT,1.0,1.0,289,1
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,4.0,289,4
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.8616625736250878,4.5786725309968235,289,66
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.8616625736250878,4.5786725309968235,289,66
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.3333333333333335,289,13
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.3333333333333335,289,13
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666669,5.158605668551493,289,64
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED,0.0,3.0,289,3
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,V6_CAP_COST_ONLY,0.6666666666666667,3.3333333333333335,289,13
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,V6_CAP_WITHIN_PHI_ABLATION,1.0650006069298716,3.748448513291262,289,65
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,V6_CAP_POTENTIAL,0.6666666666666665,3.906222291144348,289,65
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,3.0,3.0,289,3
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,UNORDERED_VALID_COUNT,1.0,3.0,289,3
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,6.0,289,6
P1V5_F04_920004__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.930385825863981,3.1159375299474656,255,52
P1V5_F04_920004__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.930385825863981,3.1159375299474656,255,52
P1V5_F04_920004__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333334,2.5,255,12
P1V5_F04_920004__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333334,2.5,255,12
P1V5_F04_920004__R6_three_closed_cycles_then_stop,OLD_GLOBAL_PHI_DIAGNOSTIC,0.5205206915847655,3.331382051192666,255,50
P1V5_F04_920004__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED,0.0,3.0,255,3
P1V5_F04_920004__R6_three_closed_cycles_then_stop,V6_CAP_COST_ONLY,0.3333333333333335,2.5,255,12
P1V5_F04_920004__R6_three_closed_cycles_then_stop,V6_CAP_WITHIN_PHI_ABLATION,0.5323511061219368,2.705312838826143,255,51
P1V5_F04_920004__R6_three_closed_cycles_then_stop,V6_CAP_POTENTIAL,0.3957282321595645,2.8882332559320103,255,51
P1V5_F04_920004__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,255,0
P1V5_F04_920004__R6_three_closed_cycles_then_stop,UNORDERED_VALID_COUNT,0.0,0.0,255,0
P1V5_F04_920004__R6_three_closed_cycles_then_stop,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.0,3.0,255,3
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,0.027686345025436432,0.5276863450254364,57,13
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,0.027686345025436432,0.5276863450254364,57,13
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,OLD_GLOBAL_PHI_DIAGNOSTIC,-0.16666666666666663,0.5276863450254364,57,13
