episode_id,from_cluster_id,from_end_t,from_segment_id,root_family_id,source_type,split,to_cluster_id,to_segment_id,to_start_t,transition_index
formal_u2_family_048_r02,9,21,formal_u2_family_048_r02_s03,u2_family_048,train_only_observed_transition,train,2,formal_u2_family_048_r02_s04,22,3
formal_u2_family_048_r03,3,2,formal_u2_family_048_r03_s00,u2_family_048,train_only_observed_transition,train,5,formal_u2_family_048_r03_s01,3,0
formal_u2_family_048_r03,5,6,formal_u2_family_048_r03_s01,u2_family_048,train_only_observed_transition,train,4,formal_u2_family_048_r03_s02,7,1
formal_u2_family_048_r03,4,16,formal_u2_family_048_r03_s02,u2_family_048,train_only_observed_transition,train,7,formal_u2_family_048_r03_s03,17,2
formal_u2_family_048_r03,7,19,formal_u2_family_048_r03_s03,u2_family_048,train_only_observed_transition,train,9,formal_u2_family_048_r03_s04,20,3
formal_u2_family_048_r03,9,24,formal_u2_family_048_r03_s04,u2_family_048,train_only_observed_transition,train,2,formal_u2_family_048_r03_s05,25,4
formal_u2_family_048_r04,3,2,formal_u2_family_048_r04_s00,u2_family_048,train_only_observed_transition,train,5,formal_u2_family_048_r04_s01,3,0
formal_u2_family_048_r04,5,6,formal_u2_family_048_r04_s01,u2_family_048,train_only_observed_transition,train,4,formal_u2_family_048_r04_s02,7,1
formal_u2_family_048_r04,4,15,formal_u2_family_048_r04_s02,u2_family_048,train_only_observed_transition,train,7,formal_u2_family_048_r04_s03,16,2
formal_u2_family_048_r04,7,18,formal_u2_family_048_r04_s03,u2_family_048,train_only_observed_transition,train,9,formal_u2_family_048_r04_s04,19,3
formal_u2_family_048_r04,9,23,formal_u2_family_048_r04_s04,u2_family_048,train_only_observed_transition,train,2,formal_u2_family_048_r04_s05,24,4
formal_u2_family_048_r05,3,2,formal_u2_family_048_r05_s00,u2_family_048,train_only_observed_transition,train,5,formal_u2_family_048_r05_s01,3,0
formal_u2_family_048_r05,5,6,formal_u2_family_048_r05_s01,u2_family_048,train_only_observed_transition,train,4,formal_u2_family_048_r05_s02,7,1
formal_u2_family_048_r05,4,17,formal_u2_family_048_r05_s02,u2_family_048,train_only_observed_transition,train,7,formal_u2_family_048_r05_s03,18,2
formal_u2_family_048_r05,7,20,formal_u2_family_048_r05_s03,u2_family_048,train_only_observed_transition,train,9,formal_u2_family_048_r05_s04,21,3
formal_u2_family_048_r05,9,25,formal_u2_family_048_r05_s04,u2_family_048,train_only_observed_transition,train,2,formal_u2_family_048_r05_s05,26,4
formal_u2_family_049_r00,3,2,formal_u2_family_049_r00_s00,u2_family_049,train_only_observed_transition,train,8,formal_u2_family_049_r00_s01,3,0
formal_u2_family_049_r00,8,5,formal_u2_family_049_r00_s01,u2_family_049,train_only_observed_transition,train,5,formal_u2_family_049_r00_s02,6,1
formal_u2_family_049_r00,5,9,formal_u2_family_049_r00_s02,u2_family_049,train_only_observed_transition,train,4,formal_u2_family_049_r00_s03,10,2
formal_u2_family_049_r00,4,20,formal_u2_family_049_r00_s03,u2_family_049,train_only_observed_transition,train,9,formal_u2_family_049_r00_s04,21,3
formal_u2_family_049_r00,9,23,formal_u2_family_049_r00_s04,u2_family_049,train_only_observed_transition,train,9,formal_u2_family_049_r00_s05,24,4
formal_u2_family_049_r00,9,26,formal_u2_family_049_r00_s05,u2_family_049,train_only_observed_transition,train,2,formal_u2_family_049_r00_s06,27,5
formal_u2_family_049_r01,3,2,formal_u2_family_049_r01_s00,u2_family_049,train_only_observed_transition,train,8,formal_u2_family_049_r01_s01,3,0
formal_u2_family_049_r01,8,5,formal_u2_family_049_r01_s01,u2_family_049,train_only_observed_transition,train,4,formal_u2_family_049_r01_s02,6,1
formal_u2_family_049_r01,4,18,formal_u2_family_049_r01_s02,u2_family_049,train_only_observed_transition,train,7,formal_u2_family_049_r01_s03,19,2
formal_u2_family_049_r01,7,21,formal_u2_family_049_r01_s03,u2_family_049,train_only_observed_transition,train,9,formal_u2_family_049_r01_s04,22,3
formal_u2_family_049_r01,9,26,formal_u2_family_049_r01_s04,u2_family_049,train_only_observed_transition,train,2,formal_u2_family_049_r01_s05,27,4
formal_u2_family_049_r02,3,2,formal_u2_family_049_r02_s00,u2_family_049,train_only_observed_transition,train,5,formal_u2_family_049_r02_s01,3,0
formal_u2_family_049_r02,5,5,formal_u2_family_049_r02_s01,u2_family_049,train_only_observed_transition,train,4,formal_u2_family_049_r02_s02,6,1
formal_u2_family_049_r02,4,16,formal_u2_family_049_r02_s02,u2_family_049,train_only_observed_transition,train,7,formal_u2_family_049_r02_s03,17,2
formal_u2_family_049_r02,7,19,formal_u2_family_049_r02_s03,u2_family_049,train_only_observed_transition,train,9,formal_u2_family_049_r02_s04,20,3
formal_u2_family_049_r02,9,24,formal_u2_family_049_r02_s04,u2_family_049,train_only_observed_transition,train,2,formal_u2_family_049_r02_s05,25,4
formal_u2_family_049_r03,3,2,formal_u2_family_049_r03_s00,u2_family_049,train_only_observed_transition,train,5,formal_u2_family_049_r03_s01,3,0
formal_u2_family_049_r03,5,6,formal_u2_family_049_r03_s01,u2_family_049,train_only_observed_transition,train,4,formal_u2_family_049_r03_s02,7,1
formal_u2_family_049_r03,4,16,formal_u2_family_049_r03_s02,u2_family_049,train_only_observed_transition,train,7,formal_u2_family_049_r03_s03,17,2
formal_u2_family_049_r03,7,19,formal_u2_family_049_r03_s03,u2_family_049,train_only_observed_transition,train,9,formal_u2_family_049_r03_s04,20,3
formal_u2_family_049_r03,9,24,formal_u2_family_049_r03_s04,u2_family_049,train_only_observed_transition,train,2,formal_u2_family_049_r03_s05,25,4
formal_u2_family_049_r04,3,2,formal_u2_family_049_r04_s00,u2_family_049,train_only_observed_transition,train,5,formal_u2_family_049_r04_s01,3,0
formal_u2_family_049_r04,5,6,formal_u2_family_049_r04_s01,u2_family_049,train_only_observed_transition,train,4,formal_u2_family_049_r04_s02,7,1
formal_u2_family_049_r04,4,17,formal_u2_family_049_r04_s02,u2_family_049,train_only_observed_transition,train,7,formal_u2_family_049_r04_s03,18,2
formal_u2_family_049_r04,7,20,formal_u2_family_049_r04_s03,u2_family_049,train_only_observed_transition,train,9,formal_u2_family_049_r04_s04,21,3
formal_u2_family_049_r04,9,25,formal_u2_family_049_r04_s04,u2_family_049,train_only_observed_transition,train,2,formal_u2_family_049_r04_s05,26,4
formal_u2_family_049_r05,3,2,formal_u2_family_049_r05_s00,u2_family_049,train_only_observed_transition,train,5,formal_u2_family_049_r05_s01,3,0
formal_u2_family_049_r05,5,5,formal_u2_family_049_r05_s01,u2_family_049,train_only_observed_transition,train,4,formal_u2_family_049_r05_s02,6,1
formal_u2_family_049_r05,4,16,formal_u2_family_049_r05_s02,u2_family_049,train_only_observed_transition,train,7,formal_u2_family_049_r05_s03,17,2
formal_u2_family_049_r05,7,19,formal_u2_family_049_r05_s03,u2_family_049,train_only_observed_transition,train,9,formal_u2_family_049_r05_s04,20,3
formal_u2_family_049_r05,9,24,formal_u2_family_049_r05_s04,u2_family_049,train_only_observed_transition,train,2,formal_u2_family_049_r05_s05,25,4
formal_u2_family_050_r00,3,2,formal_u2_family_050_r00_s00,u2_family_050,train_only_observed_transition,train,8,formal_u2_family_050_r00_s01,3,0
formal_u2_family_050_r00,8,5,formal_u2_family_050_r00_s01,u2_family_050,train_only_observed_transition,train,5,formal_u2_family_050_r00_s02,6,1
formal_u2_family_050_r00,5,8,formal_u2_family_050_r00_s02,u2_family_050,train_only_observed_transition,train,4,formal_u2_family_050_r00_s03,9,2
formal_u2_family_050_r00,4,19,formal_u2_family_050_r00_s03,u2_family_050,train_only_observed_transition,train,9,formal_u2_family_050_r00_s04,20,3
formal_u2_family_050_r00,9,22,formal_u2_family_050_r00_s04,u2_family_050,train_only_observed_transition,train,2,formal_u2_family_050_r00_s05,23,4
formal_u2_family_050_r01,3,2,formal_u2_family_050_r01_s00,u2_family_050,train_only_observed_transition,train,8,formal_u2_family_050_r01_s01,3,0
formal_u2_family_050_r01,8,5,formal_u2_family_050_r01_s01,u2_family_050,train_only_observed_transition,train,5,formal_u2_family_050_r01_s02,6,1
formal_u2_family_050_r01,5,8,formal_u2_family_050_r01_s02,u2_family_050,train_only_observed_transition,train,4,formal_u2_family_050_r01_s03,9,2
formal_u2_family_050_r01,4,19,formal_u2_family_050_r01_s03,u2_family_050,train_only_observed_transition,train,9,formal_u2_family_050_r01_s04,20,3
formal_u2_family_050_r01,9,22,formal_u2_family_050_r01_s04,u2_family_050,train_only_observed_transition,train,9,formal_u2_family_050_r01_s05,23,4
formal_u2_family_050_r01,9,25,formal_u2_family_050_r01_s05,u2_family_050,train_only_observed_transition,train,2,formal_u2_family_050_r01_s06,26,5
formal_u2_family_050_r02,3,2,formal_u2_family_050_r02_s00,u2_family_050,train_only_observed_transition,train,8,formal_u2_family_050_r02_s01,3,0
formal_u2_family_050_r02,8,5,formal_u2_family_050_r02_s01,u2_family_050,train_only_observed_transition,train,4,formal_u2_family_050_r02_s02,6,1
formal_u2_family_050_r02,4,19,formal_u2_family_050_r02_s02,u2_family_050,train_only_observed_transition,train,7,formal_u2_family_050_r02_s03,20,2
formal_u2_family_050_r02,7,22,formal_u2_family_050_r02_s03,u2_family_050,train_only_observed_transition,train,9,formal_u2_family_050_r02_s04,23,3
formal_u2_family_050_r02,9,27,formal_u2_family_050_r02_s04,u2_family_050,train_only_observed_transition,train,2,formal_u2_family_050_r02_s05,28,4
formal_u2_family_050_r03,3,2,formal_u2_family_050_r03_s00,u2_family_050,train_only_observed_transition,train,8,formal_u2_family_050_r03_s01,3,0
formal_u2_family_050_r03,8,5,formal_u2_family_050_r03_s01,u2_family_050,train_only_observed_transition,train,5,formal_u2_family_050_r03_s02,6,1
formal_u2_family_050_r03,5,8,formal_u2_family_050_r03_s02,u2_family_050,train_only_observed_transition,train,4,formal_u2_family_050_r03_s03,9,2
formal_u2_family_050_r03,4,20,formal_u2_family_050_r03_s03,u2_family_050,train_only_observed_transition,train,7,formal_u2_family_050_r03_s04,21,3
formal_u2_family_050_r03,7,23,formal_u2_family_050_r03_s04,u2_family_050,train_only_observed_transition,train,9,formal_u2_family_050_r03_s05,24,4
formal_u2_family_050_r03,9,29,formal_u2_family_050_r03_s05,u2_family_050,train_only_observed_transition,train,2,formal_u2_family_050_r03_s06,30,5
formal_u2_family_050_r04,3,2,formal_u2_family_050_r04_s00,u2_family_050,train_only_observed_transition,train,8,formal_u2_family_050_r04_s01,3,0
formal_u2_family_050_r04,8,5,formal_u2_family_050_r04_s01,u2_family_050,train_only_observed_transition,train,4,formal_u2_family_050_r04_s02,6,1
formal_u2_family_050_r04,4,19,formal_u2_family_050_r04_s02,u2_family_050,train_only_observed_transition,train,9,formal_u2_family_050_r04_s03,20,2
formal_u2_family_050_r04,9,22,formal_u2_family_050_r04_s03,u2_family_050,train_only_observed_transition,train,9,formal_u2_family_050_r04_s04,23,3
formal_u2_family_050_r04,9,25,formal_u2_family_050_r04_s04,u2_family_050,train_only_observed_transition,train,2,formal_u2_family_050_r04_s05,26,4
formal_u2_family_050_r05,3,2,formal_u2_family_050_r05_s00,u2_family_050,train_only_observed_transition,train,8,formal_u2_family_050_r05_s01,3,0
formal_u2_family_050_r05,8,5,formal_u2_family_050_r05_s01,u2_family_050,train_only_observed_transition,train,5,formal_u2_family_050_r05_s02,6,1
formal_u2_family_050_r05,5,8,formal_u2_family_050_r05_s02,u2_family_050,train_only_observed_transition,train,4,formal_u2_family_050_r05_s03,9,2
formal_u2_family_050_r05,4,19,formal_u2_family_050_r05_s03,u2_family_050,train_only_observed_transition,train,9,formal_u2_family_050_r05_s04,20,3
formal_u2_family_050_r05,9,22,formal_u2_family_050_r05_s04,u2_family_050,train_only_observed_transition,train,2,formal_u2_family_050_r05_s05,23,4
formal_u2_family_051_r00,3,2,formal_u2_family_051_r00_s00,u2_family_051,train_only_observed_transition,train,5,formal_u2_family_051_r00_s01,3,0
formal_u2_family_051_r00,5,5,formal_u2_family_051_r00_s01,u2_family_051,train_only_observed_transition,train,4,formal_u2_family_051_r00_s02,6,1
formal_u2_family_051_r00,4,17,formal_u2_family_051_r00_s02,u2_family_051,train_only_observed_transition,train,7,formal_u2_family_051_r00_s03,18,2
formal_u2_family_051_r00,7,20,formal_u2_family_051_r00_s03,u2_family_051,train_only_observed_transition,train,9,formal_u2_family_051_r00_s04,21,3
formal_u2_family_051_r00,9,23,formal_u2_family_051_r00_s04,u2_family_051,train_only_observed_transition,train,2,formal_u2_family_051_r00_s05,24,4
formal_u2_family_051_r01,3,2,formal_u2_family_051_r01_s00,u2_family_051,train_only_observed_transition,train,5,formal_u2_family_051_r01_s01,3,0
formal_u2_family_051_r01,5,7,formal_u2_family_051_r01_s01,u2_family_051,train_only_observed_transition,train,4,formal_u2_family_051_r01_s02,8,1
formal_u2_family_051_r01,4,17,formal_u2_family_051_r01_s02,u2_family_051,train_only_observed_transition,train,9,formal_u2_family_051_r01_s03,18,2
formal_u2_family_051_r01,9,21,formal_u2_family_051_r01_s03,u2_family_051,train_only_observed_transition,train,2,formal_u2_family_051_r01_s04,22,3
formal_u2_family_051_r02,3,2,formal_u2_family_051_r02_s00,u2_family_051,train_only_observed_transition,train,5,formal_u2_family_051_r02_s01,3,0
formal_u2_family_051_r02,5,6,formal_u2_family_051_r02_s01,u2_family_051,train_only_observed_transition,train,4,formal_u2_family_051_r02_s02,7,1
formal_u2_family_051_r02,4,16,formal_u2_family_051_r02_s02,u2_family_051,train_only_observed_transition,train,7,formal_u2_family_051_r02_s03,17,2
formal_u2_family_051_r02,7,19,formal_u2_family_051_r02_s03,u2_family_051,train_only_observed_transition,train,9,formal_u2_family_051_r02_s04,20,3
formal_u2_family_051_r02,9,27,formal_u2_family_051_r02_s04,u2_family_051,train_only_observed_transition,train,2,formal_u2_family_051_r02_s05,28,4
formal_u2_family_051_r03,3,2,formal_u2_family_051_r03_s00,u2_family_051,train_only_observed_transition,train,5,formal_u2_family_051_r03_s01,3,0
formal_u2_family_051_r03,5,6,formal_u2_family_051_r03_s01,u2_family_051,train_only_observed_transition,train,4,formal_u2_family_051_r03_s02,7,1
formal_u2_family_051_r03,4,15,formal_u2_family_051_r03_s02,u2_family_051,train_only_observed_transition,train,9,formal_u2_family_051_r03_s03,16,2
formal_u2_family_051_r03,9,18,formal_u2_family_051_r03_s03,u2_family_051,train_only_observed_transition,train,2,formal_u2_family_051_r03_s04,19,3
formal_u2_family_051_r04,3,2,formal_u2_family_051_r04_s00,u2_family_051,train_only_observed_transition,train,5,formal_u2_family_051_r04_s01,3,0
formal_u2_family_051_r04,5,6,formal_u2_family_051_r04_s01,u2_family_051,train_only_observed_transition,train,4,formal_u2_family_051_r04_s02,7,1
formal_u2_family_051_r04,4,17,formal_u2_family_051_r04_s02,u2_family_051,train_only_observed_transition,train,7,formal_u2_family_051_r04_s03,18,2
formal_u2_family_051_r04,7,20,formal_u2_family_051_r04_s03,u2_family_051,train_only_observed_transition,train,9,formal_u2_family_051_r04_s04,21,3
formal_u2_family_051_r04,9,25,formal_u2_family_051_r04_s04,u2_family_051,train_only_observed_transition,train,2,formal_u2_family_051_r04_s05,26,4
formal_u2_family_051_r05,3,2,formal_u2_family_051_r05_s00,u2_family_051,train_only_observed_transition,train,5,formal_u2_family_051_r05_s01,3,0
formal_u2_family_051_r05,5,5,formal_u2_family_051_r05_s01,u2_family_051,train_only_observed_transition,train,4,formal_u2_family_051_r05_s02,6,1
formal_u2_family_051_r05,4,15,formal_u2_family_051_r05_s02,u2_family_051,train_only_observed_transition,train,7,formal_u2_family_051_r05_s03,16,2
formal_u2_family_051_r05,7,18,formal_u2_family_051_r05_s03,u2_family_051,train_only_observed_transition,train,9,formal_u2_family_051_r05_s04,19,3
formal_u2_family_051_r05,9,23,formal_u2_family_051_r05_s04,u2_family_051,train_only_observed_transition,train,2,formal_u2_family_051_r05_s05,24,4
formal_u2_family_052_r00,3,2,formal_u2_family_052_r00_s00,u2_family_052,train_only_observed_transition,train,5,formal_u2_family_052_r00_s01,3,0
formal_u2_family_052_r01,3,2,formal_u2_family_052_r01_s00,u2_family_052,train_only_observed_transition,train,5,formal_u2_family_052_r01_s01,3,0
formal_u2_family_052_r02,3,2,formal_u2_family_052_r02_s00,u2_family_052,train_only_observed_transition,train,5,formal_u2_family_052_r02_s01,3,0
formal_u2_family_052_r03,3,2,formal_u2_family_052_r03_s00,u2_family_052,train_only_observed_transition,train,5,formal_u2_family_052_r03_s01,3,0
formal_u2_family_052_r04,3,2,formal_u2_family_052_r04_s00,u2_family_052,train_only_observed_transition,train,5,formal_u2_family_052_r04_s01,3,0
formal_u2_family_052_r05,3,2,formal_u2_family_052_r05_s00,u2_family_052,train_only_observed_transition,train,5,formal_u2_family_052_r05_s01,3,0
formal_u2_family_053_r00,10,8,formal_u2_family_053_r00_s00,u2_family_053,train_only_observed_transition,train,5,formal_u2_family_053_r00_s01,9,0
formal_u2_family_053_r00,5,11,formal_u2_family_053_r00_s01,u2_family_053,train_only_observed_transition,train,4,formal_u2_family_053_r00_s02,12,1
formal_u2_family_053_r00,4,24,formal_u2_family_053_r00_s02,u2_family_053,train_only_observed_transition,train,7,formal_u2_family_053_r00_s03,25,2
formal_u2_family_053_r00,7,27,formal_u2_family_053_r00_s03,u2_family_053,train_only_observed_transition,train,9,formal_u2_family_053_r00_s04,28,3
formal_u2_family_053_r00,9,30,formal_u2_family_053_r00_s04,u2_family_053,train_only_observed_transition,train,2,formal_u2_family_053_r00_s05,31,4
formal_u2_family_053_r01,10,7,formal_u2_family_053_r01_s00,u2_family_053,train_only_observed_transition,train,5,formal_u2_family_053_r01_s01,8,0
formal_u2_family_053_r01,5,10,formal_u2_family_053_r01_s01,u2_family_053,train_only_observed_transition,train,4,formal_u2_family_053_r01_s02,11,1
formal_u2_family_053_r01,4,21,formal_u2_family_053_r01_s02,u2_family_053,train_only_observed_transition,train,7,formal_u2_family_053_r01_s03,22,2
formal_u2_family_053_r01,7,24,formal_u2_family_053_r01_s03,u2_family_053,train_only_observed_transition,train,9,formal_u2_family_053_r01_s04,25,3
