cluster_id,episode_id,evidence_status,observable_contact_loss_count,observable_ever_contact,root_family_id,segment_id,split,unknown_fraction
2,formal_u2_family_063_r01,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r01_s05,train,0.6666666666666666
3,formal_u2_family_063_r02,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r02_s00,train,0.3333333333333333
5,formal_u2_family_063_r02,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r02_s01,train,0.75
4,formal_u2_family_063_r02,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r02_s02,train,0.25
7,formal_u2_family_063_r02,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r02_s03,train,1.0
9,formal_u2_family_063_r02,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r02_s04,train,1.0
9,formal_u2_family_063_r02,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r02_s05,train,0.6666666666666666
2,formal_u2_family_063_r02,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r02_s06,train,1.0
3,formal_u2_family_063_r03,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r03_s00,train,0.3333333333333333
5,formal_u2_family_063_r03,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r03_s01,train,0.6666666666666666
4,formal_u2_family_063_r03,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r03_s02,train,0.2727272727272727
7,formal_u2_family_063_r03,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r03_s03,train,1.0
9,formal_u2_family_063_r03,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r03_s04,train,0.8571428571428571
2,formal_u2_family_063_r03,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r03_s05,train,1.0
3,formal_u2_family_063_r04,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r04_s00,train,0.3333333333333333
5,formal_u2_family_063_r04,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r04_s01,train,1.0
4,formal_u2_family_063_r04,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r04_s02,train,0.2727272727272727
7,formal_u2_family_063_r04,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r04_s03,train,1.0
9,formal_u2_family_063_r04,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r04_s04,train,1.0
2,formal_u2_family_063_r04,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r04_s05,train,0.6666666666666666
3,formal_u2_family_063_r05,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r05_s00,train,0.3333333333333333
5,formal_u2_family_063_r05,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r05_s01,train,1.0
4,formal_u2_family_063_r05,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r05_s02,train,0.45454545454545453
9,formal_u2_family_063_r05,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r05_s03,train,0.8888888888888888
2,formal_u2_family_063_r05,train_observed_hypothesis,0,True,u2_family_063,formal_u2_family_063_r05_s04,train,1.0
3,formal_u2_family_064_r00,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r00_s00,train,0.3333333333333333
5,formal_u2_family_064_r00,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r00_s01,train,0.75
3,formal_u2_family_064_r01,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r01_s00,train,0.3333333333333333
5,formal_u2_family_064_r01,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r01_s01,train,0.6666666666666666
3,formal_u2_family_064_r02,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r02_s00,train,0.3333333333333333
5,formal_u2_family_064_r02,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r02_s01,train,0.6666666666666666
3,formal_u2_family_064_r03,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r03_s00,train,0.3333333333333333
5,formal_u2_family_064_r03,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r03_s01,train,0.6666666666666666
3,formal_u2_family_064_r04,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r04_s00,train,0.3333333333333333
5,formal_u2_family_064_r04,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r04_s01,train,0.6666666666666666
3,formal_u2_family_064_r05,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r05_s00,train,0.3333333333333333
5,formal_u2_family_064_r05,train_observed_hypothesis,0,True,u2_family_064,formal_u2_family_064_r05_s01,train,0.6666666666666666
10,formal_u2_family_065_r00,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r00_s00,train,0.0
5,formal_u2_family_065_r00,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r00_s01,train,1.0
5,formal_u2_family_065_r00,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r00_s02,train,0.6666666666666666
4,formal_u2_family_065_r00,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r00_s03,train,0.6
9,formal_u2_family_065_r00,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r00_s04,train,1.0
9,formal_u2_family_065_r00,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r00_s05,train,0.75
2,formal_u2_family_065_r00,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r00_s06,train,1.0
10,formal_u2_family_065_r01,train_observed_hypothesis,0,False,u2_family_065,formal_u2_family_065_r01_s00,train,0.0
3,formal_u2_family_065_r01,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r01_s01,train,0.6666666666666666
4,formal_u2_family_065_r01,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r01_s02,train,0.5555555555555556
7,formal_u2_family_065_r01,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r01_s03,train,1.0
9,formal_u2_family_065_r01,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r01_s04,train,0.8888888888888888
2,formal_u2_family_065_r01,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r01_s05,train,1.0
10,formal_u2_family_065_r02,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r02_s00,train,0.0
5,formal_u2_family_065_r02,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r02_s01,train,1.0
5,formal_u2_family_065_r02,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r02_s02,train,0.6666666666666666
4,formal_u2_family_065_r02,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r02_s03,train,0.4444444444444444
7,formal_u2_family_065_r02,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r02_s04,train,1.0
9,formal_u2_family_065_r02,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r02_s05,train,1.0
9,formal_u2_family_065_r02,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r02_s06,train,0.8
2,formal_u2_family_065_r02,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r02_s07,train,1.0
10,formal_u2_family_065_r03,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r03_s00,train,0.0
5,formal_u2_family_065_r03,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r03_s01,train,1.0
5,formal_u2_family_065_r03,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r03_s02,train,1.0
4,formal_u2_family_065_r03,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r03_s03,train,0.4
7,formal_u2_family_065_r03,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r03_s04,train,1.0
9,formal_u2_family_065_r03,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r03_s05,train,1.0
2,formal_u2_family_065_r03,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r03_s06,train,0.6666666666666666
10,formal_u2_family_065_r04,train_observed_hypothesis,0,False,u2_family_065,formal_u2_family_065_r04_s00,train,0.0
3,formal_u2_family_065_r04,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r04_s01,train,0.6666666666666666
5,formal_u2_family_065_r04,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r04_s02,train,1.0
4,formal_u2_family_065_r04,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r04_s03,train,0.36363636363636365
7,formal_u2_family_065_r04,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r04_s04,train,1.0
9,formal_u2_family_065_r04,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r04_s05,train,1.0
2,formal_u2_family_065_r04,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r04_s06,train,0.6666666666666666
10,formal_u2_family_065_r05,train_observed_hypothesis,0,False,u2_family_065,formal_u2_family_065_r05_s00,train,0.0
3,formal_u2_family_065_r05,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r05_s01,train,0.6666666666666666
5,formal_u2_family_065_r05,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r05_s02,train,1.0
4,formal_u2_family_065_r05,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r05_s03,train,0.4
7,formal_u2_family_065_r05,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r05_s04,train,1.0
9,formal_u2_family_065_r05,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r05_s05,train,1.0
2,formal_u2_family_065_r05,train_observed_hypothesis,0,True,u2_family_065,formal_u2_family_065_r05_s06,train,0.6666666666666666
3,formal_u2_family_066_r00,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r00_s00,train,0.3333333333333333
1,formal_u2_family_066_r00,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r00_s01,train,1.0
6,formal_u2_family_066_r00,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r00_s02,train,1.0
6,formal_u2_family_066_r00,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r00_s03,train,0.9
2,formal_u2_family_066_r00,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r00_s04,train,1.0
3,formal_u2_family_066_r01,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r01_s00,train,0.3333333333333333
1,formal_u2_family_066_r01,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r01_s01,train,1.0
6,formal_u2_family_066_r01,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r01_s02,train,0.8888888888888888
2,formal_u2_family_066_r01,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r01_s03,train,1.0
3,formal_u2_family_066_r02,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r02_s00,train,0.3333333333333333
1,formal_u2_family_066_r02,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r02_s01,train,1.0
1,formal_u2_family_066_r02,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r02_s02,train,1.0
6,formal_u2_family_066_r02,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r02_s03,train,1.0
6,formal_u2_family_066_r02,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r02_s04,train,0.8571428571428571
2,formal_u2_family_066_r02,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r02_s05,train,1.0
3,formal_u2_family_066_r03,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r03_s00,train,0.3333333333333333
1,formal_u2_family_066_r03,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r03_s01,train,1.0
6,formal_u2_family_066_r03,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r03_s02,train,0.9
2,formal_u2_family_066_r03,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r03_s03,train,1.0
3,formal_u2_family_066_r04,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r04_s00,train,0.3333333333333333
6,formal_u2_family_066_r04,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r04_s01,train,0.9444444444444444
2,formal_u2_family_066_r04,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r04_s02,train,1.0
3,formal_u2_family_066_r05,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r05_s00,train,0.3333333333333333
1,formal_u2_family_066_r05,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r05_s01,train,1.0
6,formal_u2_family_066_r05,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r05_s02,train,1.0
1,formal_u2_family_066_r05,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r05_s03,train,1.0
6,formal_u2_family_066_r05,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r05_s04,train,0.8888888888888888
2,formal_u2_family_066_r05,train_observed_hypothesis,0,True,u2_family_066,formal_u2_family_066_r05_s05,train,1.0
3,formal_u2_family_067_r00,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r00_s00,train,0.3333333333333333
8,formal_u2_family_067_r00,train_observed_hypothesis,1,True,u2_family_067,formal_u2_family_067_r00_s01,train,0.3333333333333333
1,formal_u2_family_067_r00,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r00_s02,train,0.6666666666666666
1,formal_u2_family_067_r00,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r00_s03,train,1.0
6,formal_u2_family_067_r00,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r00_s04,train,1.0
6,formal_u2_family_067_r00,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r00_s05,train,0.875
2,formal_u2_family_067_r00,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r00_s06,train,1.0
3,formal_u2_family_067_r01,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r01_s00,train,0.3333333333333333
8,formal_u2_family_067_r01,train_observed_hypothesis,1,True,u2_family_067,formal_u2_family_067_r01_s01,train,0.3333333333333333
1,formal_u2_family_067_r01,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r01_s02,train,0.875
6,formal_u2_family_067_r01,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r01_s03,train,0.9090909090909091
2,formal_u2_family_067_r01,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r01_s04,train,1.0
3,formal_u2_family_067_r02,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r02_s00,train,0.3333333333333333
1,formal_u2_family_067_r02,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r02_s01,train,1.0
6,formal_u2_family_067_r02,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r02_s02,train,0.9090909090909091
2,formal_u2_family_067_r02,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r02_s03,train,1.0
3,formal_u2_family_067_r03,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r03_s00,train,0.3333333333333333
8,formal_u2_family_067_r03,train_observed_hypothesis,1,True,u2_family_067,formal_u2_family_067_r03_s01,train,0.3333333333333333
1,formal_u2_family_067_r03,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r03_s02,train,0.9090909090909091
6,formal_u2_family_067_r03,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r03_s03,train,0.875
2,formal_u2_family_067_r03,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r03_s04,train,1.0
3,formal_u2_family_067_r04,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r04_s00,train,0.3333333333333333
8,formal_u2_family_067_r04,train_observed_hypothesis,1,True,u2_family_067,formal_u2_family_067_r04_s01,train,0.3333333333333333
1,formal_u2_family_067_r04,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r04_s02,train,0.875
6,formal_u2_family_067_r04,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r04_s03,train,0.9
2,formal_u2_family_067_r04,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r04_s04,train,1.0
3,formal_u2_family_067_r05,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r05_s00,train,0.3333333333333333
1,formal_u2_family_067_r05,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r05_s01,train,1.0
6,formal_u2_family_067_r05,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r05_s02,train,1.0
6,formal_u2_family_067_r05,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r05_s03,train,0.875
2,formal_u2_family_067_r05,train_observed_hypothesis,0,True,u2_family_067,formal_u2_family_067_r05_s04,train,1.0
3,formal_u2_family_068_r00,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r00_s00,train,0.3333333333333333
8,formal_u2_family_068_r00,train_observed_hypothesis,1,True,u2_family_068,formal_u2_family_068_r00_s01,train,0.3333333333333333
1,formal_u2_family_068_r00,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r00_s02,train,0.8333333333333334
6,formal_u2_family_068_r00,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r00_s03,train,0.9090909090909091
2,formal_u2_family_068_r00,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r00_s04,train,1.0
3,formal_u2_family_068_r01,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r01_s00,train,0.3333333333333333
8,formal_u2_family_068_r01,train_observed_hypothesis,1,True,u2_family_068,formal_u2_family_068_r01_s01,train,0.3333333333333333
1,formal_u2_family_068_r01,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r01_s02,train,0.9
6,formal_u2_family_068_r01,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r01_s03,train,0.8888888888888888
2,formal_u2_family_068_r01,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r01_s04,train,1.0
3,formal_u2_family_068_r02,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r02_s00,train,0.3333333333333333
8,formal_u2_family_068_r02,train_observed_hypothesis,1,True,u2_family_068,formal_u2_family_068_r02_s01,train,0.3333333333333333
1,formal_u2_family_068_r02,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r02_s02,train,0.6666666666666666
1,formal_u2_family_068_r02,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r02_s03,train,1.0
6,formal_u2_family_068_r02,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r02_s04,train,0.9
2,formal_u2_family_068_r02,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r02_s05,train,1.0
3,formal_u2_family_068_r03,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r03_s00,train,0.3333333333333333
8,formal_u2_family_068_r03,train_observed_hypothesis,1,True,u2_family_068,formal_u2_family_068_r03_s01,train,0.3333333333333333
1,formal_u2_family_068_r03,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r03_s02,train,0.75
1,formal_u2_family_068_r03,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r03_s03,train,1.0
6,formal_u2_family_068_r03,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r03_s04,train,0.9090909090909091
2,formal_u2_family_068_r03,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r03_s05,train,1.0
3,formal_u2_family_068_r04,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r04_s00,train,0.3333333333333333
8,formal_u2_family_068_r04,train_observed_hypothesis,1,True,u2_family_068,formal_u2_family_068_r04_s01,train,0.3333333333333333
1,formal_u2_family_068_r04,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r04_s02,train,0.6666666666666666
6,formal_u2_family_068_r04,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r04_s03,train,1.0
6,formal_u2_family_068_r04,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r04_s04,train,0.8571428571428571
2,formal_u2_family_068_r04,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r04_s05,train,1.0
3,formal_u2_family_068_r05,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r05_s00,train,0.3333333333333333
8,formal_u2_family_068_r05,train_observed_hypothesis,1,True,u2_family_068,formal_u2_family_068_r05_s01,train,0.3333333333333333
1,formal_u2_family_068_r05,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r05_s02,train,0.6666666666666666
1,formal_u2_family_068_r05,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r05_s03,train,1.0
6,formal_u2_family_068_r05,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r05_s04,train,1.0
6,formal_u2_family_068_r05,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r05_s05,train,0.8571428571428571
2,formal_u2_family_068_r05,train_observed_hypothesis,0,True,u2_family_068,formal_u2_family_068_r05_s06,train,1.0
3,formal_u2_family_069_r00,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r00_s00,train,0.3333333333333333
1,formal_u2_family_069_r00,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r00_s01,train,1.0
6,formal_u2_family_069_r00,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r00_s02,train,0.875
2,formal_u2_family_069_r00,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r00_s03,train,1.0
3,formal_u2_family_069_r01,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r01_s00,train,0.3333333333333333
1,formal_u2_family_069_r01,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r01_s01,train,1.0
6,formal_u2_family_069_r01,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r01_s02,train,0.9090909090909091
2,formal_u2_family_069_r01,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r01_s03,train,1.0
3,formal_u2_family_069_r02,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r02_s00,train,0.3333333333333333
1,formal_u2_family_069_r02,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r02_s01,train,1.0
6,formal_u2_family_069_r02,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r02_s02,train,0.9090909090909091
2,formal_u2_family_069_r02,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r02_s03,train,1.0
3,formal_u2_family_069_r03,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r03_s00,train,0.3333333333333333
1,formal_u2_family_069_r03,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r03_s01,train,1.0
6,formal_u2_family_069_r03,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r03_s02,train,0.8888888888888888
2,formal_u2_family_069_r03,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r03_s03,train,1.0
3,formal_u2_family_069_r04,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r04_s00,train,0.3333333333333333
1,formal_u2_family_069_r04,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r04_s01,train,1.0
6,formal_u2_family_069_r04,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r04_s02,train,1.0
6,formal_u2_family_069_r04,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r04_s03,train,0.8888888888888888
2,formal_u2_family_069_r04,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r04_s04,train,1.0
3,formal_u2_family_069_r05,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r05_s00,train,0.3333333333333333
1,formal_u2_family_069_r05,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r05_s01,train,1.0
6,formal_u2_family_069_r05,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r05_s02,train,0.8571428571428571
2,formal_u2_family_069_r05,train_observed_hypothesis,0,True,u2_family_069,formal_u2_family_069_r05_s03,train,1.0
3,formal_u2_family_070_r00,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r00_s00,train,0.3333333333333333
5,formal_u2_family_070_r00,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r00_s01,train,1.0
5,formal_u2_family_070_r00,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r00_s02,train,0.5
3,formal_u2_family_070_r01,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r01_s00,train,0.3333333333333333
5,formal_u2_family_070_r01,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r01_s01,train,1.0
5,formal_u2_family_070_r01,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r01_s02,train,0.5
3,formal_u2_family_070_r02,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r02_s00,train,0.3333333333333333
5,formal_u2_family_070_r02,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r02_s01,train,1.0
5,formal_u2_family_070_r02,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r02_s02,train,0.5
3,formal_u2_family_070_r03,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r03_s00,train,0.3333333333333333
5,formal_u2_family_070_r03,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r03_s01,train,1.0
5,formal_u2_family_070_r03,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r03_s02,train,0.5
3,formal_u2_family_070_r04,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r04_s00,train,0.3333333333333333
5,formal_u2_family_070_r04,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r04_s01,train,1.0
5,formal_u2_family_070_r04,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r04_s02,train,0.6666666666666666
3,formal_u2_family_070_r05,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r05_s00,train,0.3333333333333333
5,formal_u2_family_070_r05,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r05_s01,train,1.0
5,formal_u2_family_070_r05,train_observed_hypothesis,0,True,u2_family_070,formal_u2_family_070_r05_s02,train,0.5
10,formal_u2_family_071_r00,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r00_s00,train,0.0
1,formal_u2_family_071_r00,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r00_s01,train,1.0
1,formal_u2_family_071_r00,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r00_s02,train,1.0
6,formal_u2_family_071_r00,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r00_s03,train,0.9166666666666666
2,formal_u2_family_071_r00,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r00_s04,train,1.0
10,formal_u2_family_071_r01,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r01_s00,train,0.0
5,formal_u2_family_071_r01,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r01_s01,train,1.0
1,formal_u2_family_071_r01,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r01_s02,train,1.0
6,formal_u2_family_071_r01,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r01_s03,train,0.9230769230769231
2,formal_u2_family_071_r01,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r01_s04,train,1.0
10,formal_u2_family_071_r02,train_observed_hypothesis,0,True,u2_family_071,formal_u2_family_071_r02_s00,train,0.0
